image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info
6218;刘庆国;Liu Qingguo;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6219;姜超;Jiang Chao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6220;贺磊;He Lei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6221;黄钢;Huanggang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6222;迈克尔-梅根;Michael Megan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6223;布莱德;Brad;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6224;张承毅;Zhang Chengyi;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6225;杰森-莱维;Jason Levy;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6226;勒万-阿尔斯通;Levan Alston;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6227;莱纳德-斯图尔特;Lynard Stewart;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6228;王利;Wang Li;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6229;汤元军;Tang Yuanjun;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6230;肯尼-佩恩;Kenny Payne;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6231;宋元善;Song Yuanshan;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6232;乔俊强;Qiao Junqiang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6233;邵冰;Shao Bing;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6234;安宏乐;An Hongle;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6235;李翔;Li Xiang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6236;陈磊;Chen Lei;8;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6237;宋谷鸣;Song Guming;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6238;卡玛尼-弗兰德;Kimani Ffriend;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6239;孙长俊;Sun Changjun;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6240;陈跃;Chen Yue;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6241;门维;Menwei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6242;托马斯-汉密尔顿;Thomas Hamilton;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6243;特奎因-莫特;Terquin Mott;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6244;马利克-摩尔;Malik Moore;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6245;保利尼奥-伯拉齐尼;Paulinho Boracini;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6246;唐奈尔-奈特;Donald Knight;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6247;奈特-伯顿;Knight Burton;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6248;解立彬;Xie Libin;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6249;赵志男;Zhao Zhinan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6250;内特-威廉姆斯;Nate Williams;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6251;迈卡-布兰德;Micah Brand;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6252;罗比-乔伊纳;Rob Joyner;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6253;柳鹏;Liu Peng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6254;白迪;Bai Di;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6255;张俊雄;Zhang Junxiong;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6256;吉喆;Ji Zhe;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6257;张睿;Zhang Rui;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6258;杜江;Du Jiang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6259;陈世冬;Chen Shidong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6260;王骁辉;Wang Xiaohui;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6261;塞德里克-博兹曼;Cedric Bozeman;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6262;孙明明;Sun Mingming;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6263;厄尼斯特-布朗;Ernest Brown;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6264;韩崇凯;Han Chongkai;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6265;尹天任;Yin Tianren;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6266;姚广国;Yao Guangguo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6267;王鑫磊;Wang Xinlei;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6268;黄海贝;Huanghaibei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6269;张松涛;Zhang Songtao;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6270;李伟;Li Wei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6271;段江鹏;Duan Jiangpeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6272;段鸿瑞;Duan Hongrui;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6273;赵梓壹;Zhao Ziyi;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6274;陈赞宇;Chen Zanyu;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6275;孙晨然;Sun Chenran;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6276;白谛;Bai Di;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6277;高升;Gaosheng;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6278;于喜淼;Yu Ximiao;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6279;尼克-约翰逊;Nick Johnson;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6280;张学文;Zhang Xuewen;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6281;吴伟;Wu Wei;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6282;崔磊;Cui Lei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6283;于涛;Yu Tao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6284;张超;Zhang Chao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6285;王锡东;Wang Xidong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6286;刘海龙;Liu Hailong;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6287;宋国令;Song Guoling;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6288;张翼;Zhang Yi;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6289;潘江;Panjiang;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6290;拉希德-伯德;Rashid Byrd;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6291;周雪峰;Zhou Xuefeng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6292;达蒙-金;Damon King;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6293;梅杰-温盖特;Major Wingate;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6294;李明刚;Li Minggang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6295;孙焕博;Sun Huanbo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6296;田超;Tian Chao;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6297;杜家腾;Du Jiateng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6298;巴智超;Ba Zhichao;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6299;魏明亮;Wei Mingliang;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6300;鲁斯兰-吉利亚祖迪诺夫;Ruslan Giliazudinov;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6301;林冠伦;Lin Guanlun;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6302;程华山;Cheng Huashan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6303;张博文;Zhang Bowen;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6304;肯尼-阿德莱克;Kenny Adeleke;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6305;许皓程;Xu Haocheng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6306;张朝龙;Zhang Chaolong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6307;肖恩-塔盖特;Shawn Taggart;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6308;张彪;Zhang Biao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6309;莱昂-罗杰斯;Leon Rodgers;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6310;温圣杰;Wen Shengjie;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6311;赵政;Zhao Zheng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6312;张茂昌;Zhang Maochang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6313;于昊熙;Yu Haoxi;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6314;申钰;Shen Yu;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6315;马伟龙;Ma Weilong;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6316;方振;Fang Zhen;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6317;刘瀚文;Liu Hanwen;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6318;高源蓬;Gao Yuanpeng;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6319;张晓博;Zhang Xiaobo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6320;杨钦;Yang Qin;8;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6321;杨希-盖茨;Yancy Gates;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6322;张泽龙;Zhang Zelong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6323;王重阳;wang chongyang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6324;沙威剑;Shawei Jian;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6325;李旭;Li Xu;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6326;李敬宇;Li Jingyu;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6327;约什-亚当斯;Josh Adams;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6328;苏琨皓;Su Kunhao;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6329;吴轲;Wu Ke;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6330;萧键勋;Xiao Jianxun;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6331;车皓铭;Che Haoming;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6332;刘嘉威;Liu Jiawei;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6333;马壮;Ma Zhuang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6334;郭一飞;Guo Yifei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6335;王星辰;Wang Xingchen;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6336;张财宝;Zhang Caibao;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6337;布兰登-科斯特纳;Brandon Costner;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6338;威尔-麦克唐纳德;Will McDonald;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6339;蔡李龙;Cai Lilong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6340;魏政贤;Wei Zhengxian;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6341;边赛远;Bian Saiyuan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6342;毕鹏飞;Bi Pengfei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6343;利亚姆-麦克莫罗;Liam McMorrow;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6344;冷振铎;Leng Zhenduo;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6345;黄子恒;Huang Ziheng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6346;伊塞亚-奥斯汀;Isaiah Austin;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6347;惠龙儿;Huilong'er;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6348;杨力;Yang Li;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6349;李盛东;Li Shengdong;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6350;贝南-雅赫查利;Behnam Yakhchali;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6351;肖恩-希尔;Sean Hill;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6352;杨皓喆;Yang Haozhe;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6353;白杰;Bai Jie;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6354;刘育辰;Liu Yuchen;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6355;刘航初;Liu Hangchu;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6356;于刚;Yu Gang;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6357;刘子琪;Liu Ziqi;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6358;皇甫承轩;Huangfu Chengxuan;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6359;关宁;Guan Ning;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6360;王昊宇;Wang Haoyu;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6361;德蒙特-爱德华兹;D'Montre Edwards;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6362;卢瓦尔-阿丘尔;Acuil Lual Lual;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6363;徐磊;Xu Lei;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6364;冯学亮;Feng Xueliang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6365;隋建国;Sui Jianguo;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6366;徐贵军;Xu Guijun;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6367;张骥;Zhang Ji;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6368;凤雷;Fenglei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6369;吕本强;Lv Benqiang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6370;达雷尔-沃特金斯;Darryl Watkins;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6371;塞隆-史密斯;Theron Smith;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6372;赫尔维-拉米扎纳;Herve Lamizana;8;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6373;罗尼-法赫德;Rony Fahed;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6374;王路扬;Wang Luyang;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6375;张智涵;Zhang Zhihan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6376;孟祥龙;Meng Xianglong;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6377;李超;Li Chao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6378;弗侬-汉密尔顿;Vernon Hamilton;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6379;申屠骏;Shentu Jun;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6380;闫明方;Yan Mingfang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6381;黄泽;Huang Ze;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6382;田野;Tian Ye;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6383;许建麒;Xu Jianqi;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6384;冯岩;Feng Yan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6385;冯束言;Feng Shuyan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6386;田垒;Tian Lei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6387;陈卓;Chen Zhuo;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6388;张晓阳;Zhang Xiaoyang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6389;高森堡;Gaosenbao;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6390;卡斯珀-威尔;Casper Ware;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6391;史仪;Shi Yi;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6392;尤金-杰特;Eugene Jeter;9;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6393;韩博林;Han Bolin;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6394;栾晓君;Luan Xiaojun;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6395;潘宁;pan ning;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6396;关健;Guan Jian;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6397;李林风;Li Linfeng;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6398;赵明刚;Zhao Minggang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6399;克拉伦斯-特罗特三世;C.J. Trotter;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6400;段丰伟;Duan Fengwei;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6401;谢立石;Xie Lishi;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6402;纪敏尚;Ji Minshang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6403;苑晓平;Yuan Xiaoping;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6404;成志明;Cheng Zhiming;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6405;杨文海;Yang Wenhai;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6406;王龙;Wang Long;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6407;于仁杰;Yu Renjie;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6408;王大春;Wang Dachun;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6409;徐长锁;Xu Changsuo;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6410;鞠维松;Ju Weisong;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6411;安广廷;An Guangting;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6412;谢尔盖-塔拉索夫;Tarassov Serguei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6413;亚历山大-埃格罗夫;Aleksandr Egorov;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6414;栾明杰;Luan Mingjie;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6415;哈姆-雷顿;Ham Layton;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6416;高杰;Gao Jie;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6417;叶楠;Ye Nan;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6418;达柳斯-希尔陶塔斯;Darius Sirtautas;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6419;曲绍华;Qu Shaohua;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6420;罗兰达斯-乌尔基斯;Rolandas Urkis;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6421;马尔蒂纳斯-普尔里斯;Martynas Purlys;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6422;孙中成;Sun Zhongcheng;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6423;辛-科尔;Schin Kerr;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6424;魏志;Wei Zhi;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6425;希亚-希尔斯;Shea Seals;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6426;杜安-辛普金斯;Duane Simpkins;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6427;布莱恩-亨德里克;Brian Hendrick;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6428;郭磊;Guo Lei;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6429;陈晓东;Chen Xiaodong;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6430;宋宝利;Song Baoli;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6431;麦克-图科;Mack Tuck;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6432;塞德里克-苏特;Cedric Suter;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6433;马库斯-弗莱明;Marcus Fleming;7;4;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6434;乔尔-琼斯;Joel Jones;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6435;曹振华;Cao Zhenhua;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6436;埃迪-福布斯;Eddie Forbes;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6437;徐家良;Xu Jialiang;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6438;邹易霖;Zou Yilin;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6439;吴轲;Wu Ke;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6440;曲振杰;Qu Zhenjie;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6441;睢冉;Sui Ran;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6442;萨马基-沃克;Samaki Walker;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6443;李信;Li Xin;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
6444;陈世念;Chen Shinian;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0
